Name,dt,Inf x1,L2 x1,FT x1,inf x5,L2 x5,FT x5,Inf x16,L2 x16,FT x16,Inf Q1,L2 Q1,FT Q1,inf Q3,L2 Q3,FT Q3,Inf Q5,L2 Q5,FT Q5,Inf E,L2 E,FT E
EulerMethod,0.5,1.18509102836032,1.18600473127547,0.657775399668258,1.35120477419755,1.00966230819416,1.30216947922567,1.0650305878588,0.877888160021489,1.32745921778794,1.07234096093905,0.827133940099045,1.2230054789566,1.41270577849228,1.37988053003518,0.783690165907002,1.6491440431265,1.57700214810591,1.1155941160552,0.0820227738312256,0.0302458360101764,0.0116006270046696
EulerMethod,0.25,0.700739755335182,0.553204103246995,0.818149225454298,0.618615709979813,0.349856407072285,0.361799321359433,0.29122736915142,0.267578831452442,0.096255775783682,0.289223328168914,0.229515345263972,0.304313473145372,0.565440777043799,0.449462974136218,0.710424012238743,1.50118985299929,0.951836996324506,2.71888577951421,0.04457509232901,0.0145300624565495,0.00879399750564969
EulerMethod,0.125,0.22468198520255,0.161058909467733,0.120237432392345,0.17017912431153,0.0944482056421318,0.0304206822408083,0.0894442116324595,0.0707080613828249,0.00056359168045489,0.0733953928006218,0.0582240189309496,0.0659987478911099,0.149403954999576,0.119436339499703,0.221193867838276,0.476053161737589,0.28776097969525,0.704073125938157,0.0290486449008337,0.00902282227783546,0.00199035702492201
EulerMethod,0.0625,0.0601051431637939,0.0443626291992075,0.0098016654718344,0.0460367179533095,0.0260910117925777,0.01243504863436,0.0239328933789389,0.0191626061038529,0.00124728535456946,0.0196559442697178,0.0155601117819465,0.0169030348798116,0.0412431484364776,0.0336564715697464,0.0602641404065297,0.126557720131451,0.0787578298599677,0.155141814319914,0.0233615657300018,0.00712878094151189,0.00410772099359147
EulerMethod,0.03125,0.0165930345016305,0.013165596973186,0.000851210921187561,0.0133979580586362,0.00784084206082063,0.0051719136261687,0.00670152272611157,0.00561086542609109,0.000589382976793103,0.00563163450113584,0.00447834878762897,0.0047405731730549,0.0123698246366513,0.0104566061324116,0.0183756257299387,0.0352258360398149,0.022952297463505,0.041866628233134,0.0220071770632746,0.00659955488751527,0.00352730422735603
EulerMethod,0.015625,0.00549330277322571,0.00438981660768185,7.51374666903302e-05,0.00442100129848782,0.00266160675570209,0.00173062903889886,0.00204305228778604,0.00184586049040848,0.000255412987907456,0.00177256541782951,0.00144307777411669,0.00146124175399982,0.00413795463567591,0.00368006382166491,0.00636051829258703,0.0106329401060493,0.00744885849137396,0.0129816658378635,0.0219525605866505,0.00647244883261446,0.00303910952812303
EulerMethod,0.0078125,0.00208466649449903,0.00167097167066923,1.46288132798825e-05,0.00166650486866725,0.00103222858573103,0.000611530728586277,0.000743666719536932,0.000696243775871012,0.000117363068038447,0.000626296069528115,0.000534740222728307,0.000504514424513994,0.00155937641113791,0.00146751150700496,0.00248193187885087,0.00357439591856333,0.00275357237319918,0.00457045675067985,0.0220150447635221,0.00644611973365472,0.00275499087629216
Leapfrog,0.5,1.16019984866083,1.1449450469716,0.63517620108138,1.311773710775,0.972438811763459,1.27424682391825,1.04177784810557,0.853139370510117,1.40105710462319,1.0415070134246,0.80631372973058,1.25989381568712,1.37404060773795,1.3163343503336,0.897973145371135,1.61164897836777,1.52474971572564,1.06572164450766,0.082022773831239,0.030245724776026,0.0111271365292788
Leapfrog,0.25,0.677702064721673,0.504265371071732,0.839767523668703,0.577391332853654,0.315848483888474,0.373088998059606,0.2730764352901,0.246683307072947,0.0683427879669272,0.266978614281772,0.214050890977968,0.287192413184155,0.503509120402603,0.392889607669188,0.592906152390971,1.43409293123415,0.877064456218623,2.65076312774099,0.0445750923290275,0.0145299959267571,0.0146526028171834
Leapfrog,0.125,0.200243139290253,0.132198286139992,0.107714105013486,0.14562131635435,0.0764592733996687,0.0276776334842216,0.0779877586919044,0.0595844914456762,0.00232229142695029,0.0620936413499264,0.0503658528039294,0.0570625722322355,0.116950242539133,0.0902960441006217,0.161942215549382,0.418902471297717,0.241552510393291,0.593478134034174,0.0290486449007541,0.00902281953370669,0.0034112049066557
Leapfrog,0.0625,0.0473433206778011,0.0299393857396324,0.00879349762296374,0.0334644397895123,0.0171878480243331,0.00888734087406966,0.018075449661703,0.0136360490784959,0.000352546773807901,0.0140398479366191,0.0116656835125955,0.0124393738875785,0.0250274655556646,0.0192779895158384,0.0313118013095394,0.0973245221310864,0.0554749726597302,0.108511098329093,0.0233615657301989,0.00712877354489087,0.00456326091362025
Leapfrog,0.03125,0.0101940255607433,0.0062825049881162,0.00105987905240662,0.00714976824406447,0.00365319562101492,0.0026666671865317,0.00388819916510284,0.00297538316444048,0.000251419722292545,0.00291630482791854,0.00261250639063558,0.0025101245381953,0.00449961207173176,0.003787754883855,0.00403399512081177,0.0206249794901576,0.0116545803650441,0.0199784052700096,0.0220071770637424,0.00659955194200011,0.00371070802032314
Leapfrog,0.015625,0.00244659067992281,0.0015952131324855,0.000269663099823173,0.00204663618656731,0.00103393419862264,0.000384525916139831,0.000848714408805528,0.000761405301387333,0.00017043636123872,0.000743140668914771,0.000655298824111411,0.000346210248198911,0.00116149618728411,0.00129371028534703,0.000791937718565,0.00338433762079451,0.0025724798520225,0.00222344206158388,0.0219525605851323,0.00647244771686938,0.0031194386383222
Leapfrog,0.0078125,0.0012703714759244,0.000837660897861974,9.37203968647021e-05,0.00105314608426907,0.000560048641388385,7.32093258542884e-05,0.000458124179820208,0.000362436162880896,9.62307751569507e-05,0.000371606503778619,0.000281670435150602,5.29766591120646e-05,0.000845178883314049,0.000818597618938626,0.00109195428444639,0.00159769118618658,0.00121405814170104,0.000785209490597879,0.0220150447607131,0.00644611927279329,0.00279212999682177
Nystrom,0.5,0.442580942279457,0.305028625414883,0.362100919255404,0.362461320086056,0.179645150598156,0.480334605284906,0.159460025065641,0.130178696492516,0.0328148806079186,0.142685232775902,0.106228482820293,0.0580139799153222,0.261896893551338,0.218936285654913,0.255668791260621,0.866403927604385,0.548379941092593,0.333519601926565,0.0212176237919008,0.00625481926707893,0.0108420028516379
Nystrom,0.25,0.0314421110362915,0.0209328821726177,0.00275519140799607,0.0243988366299025,0.0118803449464934,0.00558456915600867,0.011208539142014,0.00871401555293472,0.000556040388231735,0.00949211809947857,0.00703547247977155,0.00403930375617103,0.0177811503585814,0.0143715814061769,0.04443399632614,0.0647115803929128,0.0378695407359931,0.0638137061534436,0.0220459771935309,0.00643285875086077,0.00285488432423442
Nystrom,0.125,0.00200921601873464,0.00131109167687409,0.000363879087864415,0.00153130013478352,0.000743616947742915,0.000230101946851077,0.00071056711976803,0.000545842657840698,5.32552684873032e-05,0.000595183526513618,0.000440798840008406,0.000255366865566595,0.00111464080744185,0.000900036554250271,0.00284540866596284,0.00406507076871844,0.0023695130319562,0.00421190731014887,0.0221175169417773,0.0064443214538347,0.00247101998990118
Nystrom,0.0625,0.000125196309256121,8.19617880125622e-05,1.62018559731975e-05,9.57114506432645e-05,4.64895705621261e-05,1.49825504265879e-05,4.47973946113549e-05,3.41257050370319e-05,2.46504138712727e-06,3.72222368674101e-05,2.75596152052756e-05,1.5977978317924e-05,6.96627055645103e-05,5.6283281233238e-05,0.000178584206974703,0.000254184262581302,0.000148084808953262,0.000264418132736382,0.0221279643080323,0.00644503428505936,0.0024488629742162
Nystrom,0.03125,7.83090107532732e-06,5.12416549257128e-06,9.84229909810888e-07,5.98887934947427e-06,2.90664867052047e-06,9.36040803083067e-07,2.80592414167916e-06,2.13360508795269e-06,1.47896341140812e-07,2.32755669120788e-06,1.72310607644683e-06,9.99149145882305e-07,4.35460272427491e-06,3.51945499365072e-06,1.11837097661506e-05,1.5891078019167e-05,9.25693236467081e-06,1.65439200939518e-05,0.022134113486214,0.0064450781702876,0.0024474869739356
Nystrom,0.015625,4.89778891314688e-07,3.20332079196369e-07,6.13456726660927e-08,3.74527568552108e-07,1.81711772254066e-07,5.85641197521153e-08,1.75565341783974e-07,1.33383360945205e-07,9.18320513853866e-09,1.45519432352653e-07,1.07721542933072e-07,6.24665145406132e-08,2.72203534865526e-07,2.20037245092309e-07,6.9972279124903e-07,9.93440968238631e-07,5.78650843100027e-07,1.03454332702619e-06,0.0221341278403434,0.00644508060197977,0.00244740102814389
Nystrom,0.0078125,3.062310340249e-08,2.00233612879092e-08,3.83101741188762e-09,2.34153100480001e-08,1.1358638423143e-08,3.66299783818409e-09,1.0979007250337e-08,8.33765415817735e-09,5.72476279017929e-10,9.09659847627493e-09,6.73358881738546e-09,3.90491877851043e-09,1.70143277567678e-08,1.37548002621849e-08,4.37560475218598e-08,6.20988508583269e-08,3.6169244044905e-08,6.46767894793368e-08,0.0221341287371161,0.0064450805969996,0.00244739565702301
Ruth3,0.5,0.00705288792392371,0.00380534455046142,0.000400366660409965,0.00525943606929685,0.00223594423458259,0.00104822523283194,0.00283677379010997,0.00164805049279099,0.000133046797699349,0.00185170043843899,0.00135496359712819,0.000843197921231552,0.00315034307566372,0.0027824174104373,0.0111594500371959,0.0119794828951399,0.00667739172672475,0.0140888951865106,0.0220020910232193,0.00644597842239121,0.0023273564042372
Ruth3,0.25,0.000704878761991577,0.00031095405035977,3.34574654947479e-05,0.000566282449669816,0.000194188082182902,0.000113301175201989,0.000308664619929435,0.000141993521641389,3.70445744807446e-05,0.000155350733074567,0.00011944166231246,6.27149062053754e-05,0.00024590268770648,0.000248111098255433,0.00121933157579928,0.000937701862189148,0.000509831933330462,0.00123044991309764,0.0221284569229593,0.0064451125724381,0.00243584601872759
Ruth3,0.125,3.08329880125723e-05,1.50478962975163e-05,9.43035405007906e-09,2.29826405904891e-05,9.2593371527809e-06,4.84817644733436e-06,1.2996417827996e-05,6.83149150640634e-06,1.13488576132859e-06,7.75647941583292e-06,5.71625084192077e-06,3.19249330315996e-06,1.23859098027002e-05,1.16652889580546e-05,5.25643925729692e-05,4.78356894794071e-05,2.6032296534332e-05,5.76043545671817e-05,0.0221247527281146,0.00644508274271162,0.0024461651672012
Ruth3,0.0625,1.39829190149013e-06,7.62430286701728e-07,5.50166273344157e-08,1.04551318021176e-06,4.7720597224165e-07,2.30346566529982e-07,5.69993227486927e-07,3.58122843322093e-07,4.02109177528697e-08,4.16788563834605e-07,3.03741909651841e-07,1.73950525336317e-07,6.77054652197946e-07,5.8883522698666e-07,2.43303752864327e-06,2.5310837127559e-06,1.3693086335312e-06,2.79867716914846e-06,0.0221280735459166,0.0064450815662915,0.00244725476712093
Ruth3,0.03125,6.66092307733517e-08,4.05410679280597e-08,3.85559126747473e-09,5.13698307506374e-08,2.55413482602567e-08,1.24232569724919e-08,2.548737575593e-08,1.97538929918082e-08,2.52240493956999e-09,2.36568800918659e-08,1.729411985821e-08,9.86585986965798e-09,3.65351951457035e-08,3.02490752618139e-08,1.19595664699361e-07,1.31439408437242e-07,6.98382880374452e-08,1.31533120702179e-07,0.0221341343841501,0.00644508109507118,0.00244737855780641
Ruth3,0.015625,6.03128646858363e-09,3.04500664631821e-09,9.28437412866434e-11,2.79943039563914e-09,1.43553632026196e-09,7.57262158353716e-10,1.47160900673723e-09,1.14692815852916e-09,2.81012440922412e-10,1.37140006245051e-09,1.00919846583851e-09,5.60988804298046e-10,1.76472370188943e-09,1.44165494916446e-09,5.80038314791257e-09,5.88098989609175e-09,3.42659401469148e-09,4.63167439335557e-09,0.0221341294994807,0.00644508078109891,0.00244739325788657
Ruth3,0.0078125,7.75851428369614e-10,3.84495285067599e-10,1.9840137179296e-11,3.09510575526309e-10,1.14929111840932e-10,5.23130070555592e-11,1.49708855969257e-10,8.52749983716192e-11,3.68926983522501e-11,7.82719993807829e-11,5.83310321518156e-11,3.05312480743595e-11,6.18158910675245e-11,7.16212211596093e-11,2.2818465559991e-10,4.15002620537153e-10,3.11876836049652e-10,1.00804479353944e-10,0.0221341288849507,0.00644508060772204,0.00244739504705382
rk4,0.5,1.40462802035149,1.42472387755814,2.03052439365737,2.0072953013972,1.54403686057034,2.73817197248449,1.96288781310316,1.59143250370079,1.82741989310578,1.95754757063304,1.61281193372012,1.77268323078647,1.54927771687199,1.28803263770485,1.20559286737687,1.18029649688077,1.028442825498,0.703363247525718,0.232429054607552,0.129822689364742,0.167210473987858
rk4,0.25,1.34148571967763,1.4271516564224,1.17532602199837,1.99673303209838,1.5159615416361,1.27641981648178,1.93051430503169,1.52848404370454,1.53346667169762,1.83504143315185,1.53859943952372,1.42168251036262,1.4448840698013,1.43168935710008,0.391850835751022,1.23477100477331,1.08786347595317,1.14656418848258,0.121739904399263,0.0682482051698396,0.118914308913813
rk4,0.125,1.30517010026931,1.4140146264803,0.540647968124837,1.93682550934,1.46452348120761,0.374467018913189,1.63975296960883,1.43478853953582,1.34622602943247,1.4925928737023,1.43425150091067,1.14865231716772,1.42145493315035,1.47481529678782,0.542119939340063,1.37556900245901,1.17849211070393,1.87114682575951,0.0622371281227048,0.0358370775873614,0.0478569466979047
rk4,0.0625,1.24230992017566,1.43730006599138,1.18434569313037,1.73742837976348,1.46208294161642,1.0220334037701,1.72851224695181,1.42523722836746,1.51271470527709,1.59810774992251,1.41898595191512,1.09080243155767,1.6990976369137,1.57153404549206,0.850741589854456,1.59469383754528,1.26572954869805,2.02355053178078,0.0322553667332547,0.0196697817796686,0.0230827449585885
rk4,0.03125,1.30128939820474,1.24618516064729,1.06534319389207,1.68228388134391,1.16194816790766,0.831255659632172,1.11824445488364,1.04209959626555,0.43325505304251,1.12203612560431,1.01412867121423,0.187137949551986,1.48933316994183,1.37086655997369,6.70447284165584,1.47786790002211,1.42613810130864,1.12903752665807,0.0261179503827644,0.0120137260984408,0.0162939263738369
rk4,0.015625,1.25148245949474,1.55385147744312,0.116013081046502,1.75864353388413,1.58173644575873,0.827675741387032,1.89666661787667,1.56149987798621,2.35087547781649,1.90480099370973,1.56818290181908,2.0060169568587,1.91367628261403,1.45730762550379,1.60486262165461,1.78010428995748,1.47288576775518,0.52763436169271,0.0238437242110153,0.00868209696493459,0.00799699396297759
rk4,0.0078125,1.3940160012923,1.33998080748655,0.165664762782928,1.69650960643509,1.25025885210032,0.478958691312846,1.2073739670987,1.06768479460254,0.901076812185339,1.24842506099922,1.02100616327301,0.55785209655773,1.83430990057644,1.61316813537875,0.709797910134943,1.82386452387701,1.42099898106084,2.05735157664763,0.0229385186804426,0.00735235291796204,0.0027317772303308
rk4,0.5,1.40462802035149,1.42472387755814,2.03052439365737,2.0072953013972,1.54403686057034,2.73817197248449,1.96288781310316,1.59143250370079,1.82741989310578,1.95754757063304,1.61281193372012,1.77268323078647,1.54927771687199,1.28803263770485,1.20559286737687,1.18029649688077,1.028442825498,0.703363247525718,0.232429054607552,0.129822689364742,0.167210473987858
rk4,0.25,1.34148571967763,1.4271516564224,1.17532602199837,1.99673303209838,1.5159615416361,1.27641981648178,1.93051430503169,1.52848404370454,1.53346667169762,1.83504143315185,1.53859943952372,1.42168251036262,1.4448840698013,1.43168935710008,0.391850835751022,1.23477100477331,1.08786347595317,1.14656418848258,0.121739904399263,0.0682482051698396,0.118914308913813
rk4,0.125,1.30517010026931,1.4140146264803,0.540647968124837,1.93682550934,1.46452348120761,0.374467018913189,1.63975296960883,1.43478853953582,1.34622602943247,1.4925928737023,1.43425150091067,1.14865231716772,1.42145493315035,1.47481529678782,0.542119939340063,1.37556900245901,1.17849211070393,1.87114682575951,0.0622371281227048,0.0358370775873614,0.0478569466979047
rk4,0.0625,1.24230992017566,1.43730006599138,1.18434569313037,1.73742837976348,1.46208294161642,1.0220334037701,1.72851224695181,1.42523722836746,1.51271470527709,1.59810774992251,1.41898595191512,1.09080243155767,1.6990976369137,1.57153404549206,0.850741589854456,1.59469383754528,1.26572954869805,2.02355053178078,0.0322553667332547,0.0196697817796686,0.0230827449585885
rk4,0.03125,1.30128939820474,1.24618516064729,1.06534319389207,1.68228388134391,1.16194816790766,0.831255659632172,1.11824445488364,1.04209959626555,0.43325505304251,1.12203612560431,1.01412867121423,0.187137949551986,1.48933316994183,1.37086655997369,6.70447284165584,1.47786790002211,1.42613810130864,1.12903752665807,0.0261179503827644,0.0120137260984408,0.0162939263738369
rk4,0.015625,1.25148245949474,1.55385147744312,0.116013081046502,1.75864353388413,1.58173644575873,0.827675741387032,1.89666661787667,1.56149987798621,2.35087547781649,1.90480099370973,1.56818290181908,2.0060169568587,1.91367628261403,1.45730762550379,1.60486262165461,1.78010428995748,1.47288576775518,0.52763436169271,0.0238437242110153,0.00868209696493459,0.00799699396297759
rk4,0.5,1.40462805292016,1.42472388484748,2.03052511655046,2.0072953280453,1.54403686395098,2.73817263281684,1.96288781312503,1.59143250706558,1.8274199585916,1.95754757064034,1.61281193709454,1.77268336006943,1.54927773179774,1.28803264259871,1.20559356798182,1.18029648452902,1.02844282509941,0.703363344780628,0.232429054607602,0.129822682450142,0.167210439443586
rk4,0.25,1.34148572190816,1.42715165860555,1.17532608232162,1.99673304188847,1.51596154244166,1.27641991578705,1.93051430515146,1.52848404289679,1.53346676517408,1.83504143318731,1.53859943846188,1.42168259360193,1.44488406761144,1.43168936079439,0.391850805530048,1.23477101229282,1.08786347711626,1.14656418039298,0.121739904399279,0.0682482023631134,0.118914306874822
rk4,0.125,1.30517009960415,1.41401462698097,0.540647966548988,1.93682551136767,1.4645234815788,0.374467020948881,1.63975296979802,1.43478854004808,1.34622606085001,1.49259287380009,1.43425150142407,1.14865233099045,1.4214549359675,1.47481529728088,0.542119831835661,1.37556900429006,1.17849211076363,1.87114684024584,0.0622371281227012,0.035837076692434,0.0478569457801865
rk4,0.0625,1.24230992005071,1.43730006607733,1.18434569382466,1.73742837981833,1.46208294167785,1.02203340315387,1.72851224735935,1.4252372284248,1.51271470223563,1.59810775030049,1.41898595197849,1.09080242959934,1.69909763730477,1.57153404547345,0.850741576286562,1.59469383783615,1.26572954869166,2.0235505349354,0.0322553665514117,0.019669781611365,0.0230827447480079
rk4,0.03125,1.30128939819402,1.24618516067133,1.06534319420079,1.68228388138685,1.16194816792934,0.831255659815796,1.11824445489989,1.04209959629635,0.433255053173862,1.12203612566871,1.01412867124708,0.187137949398054,1.48933317004004,1.37086655997729,6.70447284227811,1.4778679001291,1.42613810134977,1.12903752704235,0.0261179503607203,0.0120137260791236,0.0162939263416763
rk4,0.015625,1.25148245949535,1.5538514774431,0.116013081089786,1.75864353388476,1.58173644575818,0.827675741503344,1.89666661787492,1.56149987798504,2.35087547781263,1.90480099370878,1.56818290181773,2.00601695686312,1.91367628261292,1.45730762550504,1.60486262152348,1.78010428995668,1.47288576775974,0.527634361717749,0.0238437242086532,0.00868209696334402,0.00799699395935327
rk4,0.0078125,1.39401600129236,1.33998080748635,0.165664762783577,1.69650960643494,1.25025885209997,0.478958691312842,1.20737396709824,1.06768479460209,0.901076812184113,1.24842506099869,1.02100616327251,0.557852096556159,1.83430990057624,1.61316813537861,0.709797910136499,1.82386452387678,1.4209989810607,2.05735157664829,0.0229385186802162,0.00735235291782456,0.00273177723004392
